Epoch,loss,val_loss
85,58.818138122558594,59.673492431640625
86,60.700218200683594,69.63243103027344
87,63.91069793701172,75.49866485595703
88,62.566104888916016,92.0857162475586
89,66.72195434570312,60.57121276855469
90,60.52632141113281,60.27614974975586
91,59.92926788330078,63.744598388671875
92,64.08984375,65.30601501464844
93,59.07868957519531,55.251163482666016
94,60.032562255859375,58.65839385986328
95,62.04121780395508,63.238548278808594
96,58.48106002807617,65.53364562988281
97,57.12525177001953,60.161415100097656
98,57.99390411376953,64.40088653564453
99,59.631282806396484,60.51486587524414
100,58.59539031982422,60.18753433227539
101,57.8000602722168,63.90602111816406
102,60.675209045410156,63.66323471069336
103,62.935813903808594,62.08714294433594
104,64.85935974121094,67.53484344482422
105,60.29973602294922,59.013694763183594
106,55.9804573059082,56.35071563720703
107,58.120994567871094,65.52438354492188
108,61.356231689453125,67.49365997314453
109,52.56330871582031,55.74492263793945
110,59.139522552490234,61.64460372924805
111,58.32011032104492,56.399227142333984
112,56.91084671020508,56.94684982299805
113,58.69761657714844,69.32664489746094
114,58.21035385131836,55.56293869018555
115,53.04692459106445,58.90154266357422
116,56.76522445678711,74.97842407226562
117,57.206199645996094,58.56930923461914
118,59.09675216674805,59.65076446533203
119,52.18387985229492,64.78809356689453
120,58.39750289916992,61.86486053466797
121,57.45997619628906,54.28242874145508
122,56.7327880859375,63.54947280883789
123,59.129051208496094,57.91093444824219
124,61.132171630859375,56.61103820800781
125,56.052337646484375,68.95575714111328
126,55.11442947387695,58.79030990600586
127,63.726097106933594,63.436527252197266
128,57.62948226928711,51.184814453125
129,55.240478515625,55.22482681274414
130,53.57941436767578,53.502750396728516
131,52.664581298828125,52.13837814331055
132,53.01873779296875,54.98434066772461
133,62.03752517700195,56.6756591796875
134,50.3236083984375,62.147159576416016
135,62.50857925415039,65.99102020263672
136,54.86510467529297,72.46688842773438
137,52.48402786254883,65.93328857421875
138,51.57310104370117,72.95800018310547
139,51.86371612548828,52.588966369628906
140,50.75834655761719,62.683326721191406
141,53.82555389404297,59.0798454284668
142,55.69910430908203,64.79578399658203
143,57.78153991699219,58.024375915527344
144,55.857303619384766,52.05952453613281
145,56.0225715637207,66.0028305053711
146,56.6685905456543,55.21064758300781
147,54.007938385009766,77.44669342041016
148,55.06612014770508,64.88648223876953
149,54.163726806640625,54.09626388549805
150,51.990882873535156,48.851531982421875
151,56.561988830566406,51.22427749633789
152,54.99978256225586,50.43020248413086
153,56.333492279052734,53.022308349609375
154,54.92433547973633,69.13243103027344
155,56.55654525756836,53.16942596435547
156,56.17267990112305,60.30375671386719
157,56.87493896484375,51.81342697143555
158,53.072113037109375,56.624671936035156
159,53.16487503051758,55.309356689453125
160,53.8874397277832,57.8095817565918
161,52.295684814453125,53.117332458496094
162,51.80233383178711,49.495113372802734
163,54.247554779052734,73.36882781982422
164,52.82395553588867,47.89611053466797
165,58.1467399597168,47.79891586303711
166,52.0006217956543,49.31904602050781
167,51.525882720947266,56.49952697753906
168,56.10807418823242,51.923133850097656
169,59.88261413574219,51.08186340332031
170,56.61405563354492,49.789119720458984
171,51.46708297729492,45.23503494262695
172,51.25865936279297,46.17335510253906
173,51.588157653808594,47.043067932128906
174,48.329891204833984,57.62010955810547
175,51.426944732666016,45.761226654052734
176,51.99312973022461,55.340457916259766
177,48.08226013183594,49.387123107910156
178,50.01849365234375,54.127906799316406
179,51.60334777832031,44.46407699584961
180,50.56181335449219,47.809017181396484
181,57.24626541137695,47.233192443847656
182,52.333187103271484,54.8241081237793
183,51.18904113769531,44.02808380126953
184,51.11334991455078,55.698455810546875
185,49.923770904541016,57.15644454956055
186,58.7890625,69.73536682128906
187,59.257041931152344,53.31840896606445
188,52.03494644165039,49.14382553100586
189,47.11549377441406,52.830345153808594
190,53.757991790771484,46.83845138549805
191,50.40825271606445,58.12641143798828
192,48.02909851074219,51.300148010253906
193,50.378578186035156,49.959747314453125
194,48.58970642089844,56.806983947753906
195,47.56183624267578,51.153907775878906
196,51.08036422729492,51.01880645751953
197,53.08203887939453,48.677146911621094
198,53.59821701049805,50.19252014160156
199,52.93006896972656,50.104278564453125
200,51.48072052001953,55.108612060546875
201,49.02279281616211,54.089683532714844
202,52.197628021240234,52.08523178100586
203,58.256595611572266,57.18928527832031
204,55.002498626708984,56.92961120605469
205,55.5688591003418,52.119503021240234
206,49.52080154418945,59.985496520996094
207,52.37239456176758,48.09646224975586
208,50.80123519897461,49.41564178466797
209,49.398990631103516,49.09525680541992
210,54.00713348388672,46.860084533691406
211,53.116943359375,44.610321044921875
212,47.3047981262207,50.382022857666016
213,53.90207290649414,51.02186584472656
214,50.95503234863281,46.251827239990234
215,51.509613037109375,70.53984832763672
216,50.96242904663086,51.10221862792969
217,54.47431945800781,48.16936111450195
218,47.243709564208984,49.909751892089844
219,51.52459716796875,53.426639556884766
220,53.091346740722656,51.26590347290039
221,50.95425796508789,50.67204284667969
222,53.96768569946289,50.18388366699219
223,55.413700103759766,49.95781326293945
224,49.130516052246094,50.7365837097168
225,46.26142120361328,46.983497619628906
226,46.63079071044922,44.508522033691406
227,44.98212814331055,48.226707458496094
228,50.960052490234375,46.40459442138672
229,52.51848602294922,55.39734649658203
230,49.878692626953125,43.645050048828125
231,47.28752517700195,48.04930114746094
232,54.207889556884766,62.05866241455078
233,52.18756866455078,50.1194953918457
234,51.801361083984375,53.146156311035156
235,45.961944580078125,45.02456283569336
236,47.775020599365234,45.236656188964844
237,47.51662063598633,50.594520568847656
238,46.89161682128906,49.04487991333008
239,47.48100662231445,61.879554748535156
240,45.47827911376953,56.08417892456055
241,50.13189697265625,65.79818725585938
242,48.315547943115234,61.361568450927734
243,53.42530059814453,51.4647331237793
244,49.27189636230469,62.20267868041992
245,47.82711410522461,51.43651580810547
246,57.123661041259766,51.22315216064453
247,54.632991790771484,52.757667541503906
248,46.693748474121094,43.785011291503906
249,49.973812103271484,50.21638488769531
250,56.027523040771484,49.160499572753906
251,52.8109245300293,48.98505783081055
252,45.78028869628906,58.0108642578125
253,46.47372817993164,42.673553466796875
254,46.18231201171875,49.63485336303711
255,47.554691314697266,46.32707595825195
256,47.31766891479492,58.14284896850586
257,47.46120834350586,50.7067985534668
258,44.74458312988281,50.52330017089844
259,45.5660285949707,60.111000061035156
260,43.142059326171875,54.04340744018555
261,46.42707061767578,55.356693267822266
262,48.87800979614258,50.79199981689453
263,43.89733123779297,41.69874572753906
264,54.06745147705078,51.565670013427734
265,49.07306671142578,47.03525161743164
266,47.156978607177734,44.28759002685547
267,50.5258674621582,42.59758377075195
268,52.42515182495117,50.87284469604492
269,54.121673583984375,57.97803497314453
270,47.91450119018555,43.19673156738281
271,52.79573440551758,49.724884033203125
272,49.13532638549805,52.46550750732422
273,50.0615234375,45.92255401611328
274,46.89970779418945,48.180912017822266
275,45.68825149536133,44.26708221435547
276,48.03640365600586,52.473304748535156
277,50.76809310913086,54.0264778137207
278,55.289798736572266,43.219688415527344
279,45.70543670654297,43.25608825683594
280,52.734413146972656,46.84335708618164
281,51.15348815917969,45.644474029541016
282,46.61016845703125,55.653175354003906
283,51.43126678466797,46.917911529541016
284,45.28089904785156,41.89377212524414
285,42.14450454711914,51.49430465698242
286,47.59189224243164,57.5137939453125
287,49.923458099365234,48.867340087890625
288,50.692543029785156,41.1224479675293
289,54.56289291381836,58.0105094909668
290,50.69844436645508,47.89849090576172
291,47.4168701171875,39.202171325683594
292,52.171688079833984,50.144840240478516
293,49.12858963012695,53.84328842163086
294,49.06968307495117,55.75295639038086
295,45.57241439819336,43.59318923950195
296,48.88016128540039,41.67134475708008
297,45.849700927734375,50.193519592285156
298,42.76366424560547,47.370121002197266
299,46.641544342041016,44.39216995239258
300,44.64310836791992,43.972694396972656
301,42.542274475097656,44.887596130371094
302,49.49364471435547,46.58584976196289
303,41.618919372558594,42.4612922668457
304,48.977542877197266,47.79436492919922
305,47.785884857177734,51.97046661376953
306,44.5750846862793,67.01322937011719
307,48.037315368652344,49.216983795166016
308,46.88233184814453,50.906211853027344
309,45.580657958984375,51.0318717956543
310,48.2363395690918,53.10639572143555
311,48.257568359375,52.189918518066406
312,46.52150344848633,46.71574020385742
313,46.80754852294922,41.51641082763672
314,47.76664733886719,40.43222427368164
315,46.21030807495117,49.50947952270508
316,45.127227783203125,48.96975326538086
317,48.4134407043457,51.163089752197266
318,47.64448547363281,44.50879669189453
319,40.123165130615234,40.60763168334961
320,42.74053955078125,41.859683990478516
321,45.23320007324219,40.874855041503906
322,45.86224365234375,39.106651306152344
323,46.365318298339844,42.35251235961914
324,45.394779205322266,42.54579162597656
325,48.42635726928711,47.1313591003418
326,52.01912307739258,49.074283599853516
327,46.80125045776367,44.93743133544922
328,49.35210037231445,42.28178405761719
329,43.81825256347656,45.00374221801758
330,42.70032501220703,44.64415740966797
331,46.393272399902344,43.73269271850586
332,44.22117233276367,46.6521110534668
333,46.237953186035156,46.395450592041016
334,47.00808334350586,40.71452713012695
335,45.70492172241211,50.399147033691406
336,44.966365814208984,60.252601623535156
337,42.289024353027344,68.51246643066406
338,44.15514373779297,54.245643615722656
339,45.220985412597656,50.25442123413086
340,52.52693557739258,46.67583084106445
341,51.20254898071289,56.35775375366211
342,49.0449104309082,45.505775451660156
343,45.592411041259766,43.660438537597656
344,43.25616455078125,57.99713897705078
345,45.20492935180664,47.04673767089844
346,43.82803726196289,46.4157829284668
347,45.26600646972656,41.99779510498047
348,44.508323669433594,49.112247467041016
349,41.36804962158203,42.84512710571289
350,48.15328598022461,45.85895919799805
351,46.855751037597656,39.242095947265625
352,48.20649337768555,43.90386199951172
353,42.448726654052734,39.985164642333984
354,48.308841705322266,39.6645393371582
355,45.17903137207031,44.2672119140625
356,51.44057083129883,49.21928405761719
357,48.722354888916016,45.95499038696289
358,42.74320983886719,47.93386459350586
359,47.322444915771484,44.13126754760742
360,53.729061126708984,46.69672775268555
361,49.33095169067383,40.48197555541992
362,39.248661041259766,43.088897705078125
363,48.37586212158203,47.65336990356445
364,45.859413146972656,43.614261627197266
365,47.0589485168457,51.59854507446289
366,43.495426177978516,45.693946838378906
367,46.23066711425781,51.292869567871094
368,45.780765533447266,43.992950439453125
369,41.932411193847656,38.78490447998047
370,38.34205627441406,43.479026794433594
371,42.9964485168457,45.76988220214844
372,49.51211929321289,41.63247299194336
373,48.52931594848633,45.33283233642578
374,46.109737396240234,43.59723663330078
375,47.619075775146484,44.350154876708984
376,46.215702056884766,41.20258712768555
377,48.013248443603516,48.175941467285156
378,54.223934173583984,45.605655670166016
379,46.63864517211914,50.39503479003906
380,46.49401092529297,49.32644271850586
381,43.13086700439453,41.613616943359375
382,39.549034118652344,44.4401969909668
383,48.35404586791992,41.39228820800781
384,43.02961349487305,49.52533721923828
385,44.271339416503906,53.74956512451172
386,45.05849838256836,37.852684020996094
387,37.33143997192383,37.529441833496094
388,43.4249382019043,48.51155471801758
389,48.185184478759766,60.18124771118164
390,48.39871597290039,40.170658111572266
391,43.15487289428711,41.061859130859375
392,40.61874771118164,48.31303024291992
393,45.30664825439453,44.433650970458984
394,53.449344635009766,37.6839485168457
395,49.01301193237305,40.04045104980469
396,46.67312240600586,42.706748962402344
397,47.55379867553711,50.13703536987305
398,44.56820297241211,40.89084243774414
399,43.87982177734375,49.31470489501953
400,46.6000862121582,41.0915412902832
401,45.432411193847656,50.21823501586914
402,45.82379150390625,41.49842071533203
403,42.95602798461914,46.326786041259766
404,47.571510314941406,39.393096923828125
405,42.465919494628906,40.28833770751953
406,41.898345947265625,37.84135055541992
407,47.009063720703125,39.33856964111328
408,41.211639404296875,37.834075927734375
409,39.05165100097656,57.15970993041992
410,42.490478515625,45.85027313232422
411,48.21757507324219,51.71255111694336
412,51.03781509399414,43.797523498535156
413,45.63349914550781,51.37778091430664
414,41.655609130859375,51.142860412597656
415,44.22499465942383,44.91926956176758
416,43.623008728027344,40.22367858886719
417,45.834590911865234,35.98533630371094
418,44.16847610473633,51.9097900390625
419,47.591400146484375,41.71039962768555
420,43.2123908996582,39.42106246948242
421,41.19822311401367,44.26218032836914
422,42.642494201660156,42.83454513549805
423,44.091941833496094,49.28594207763672
424,45.54264450073242,45.455997467041016
425,44.98619079589844,42.66206359863281
426,46.133216857910156,44.946353912353516
427,38.13880157470703,47.56282424926758
428,40.18656921386719,42.11964416503906
429,43.9405632019043,38.47972869873047
430,52.700096130371094,43.906864166259766
431,45.53299331665039,37.082000732421875
432,39.14064025878906,39.11804962158203
433,45.8085823059082,35.46512222290039
434,48.40078353881836,39.20832824707031
435,46.14092254638672,41.91271209716797
436,46.367759704589844,41.00257110595703
437,39.06767654418945,47.5630989074707
438,41.417293548583984,38.58012771606445
439,40.39735794067383,47.632591247558594
440,41.13825225830078,48.65951919555664
441,48.139381408691406,54.999813079833984
442,39.92759704589844,50.94072341918945
443,44.51010513305664,57.86653518676758
444,45.51911544799805,54.40848922729492
445,40.71136474609375,43.349281311035156
446,43.506004333496094,46.51412582397461
447,43.052001953125,46.32299041748047
448,36.70225524902344,42.08369445800781
449,41.229312896728516,46.25910186767578
450,40.369598388671875,41.03026580810547
451,40.828086853027344,42.08816909790039
452,44.39358901977539,43.09599685668945
453,45.420074462890625,44.380558013916016
454,42.501068115234375,44.01487731933594
455,45.9642333984375,41.79819107055664
456,40.420536041259766,41.97233581542969
457,46.83023452758789,40.34069061279297
458,41.707855224609375,35.490081787109375
459,38.827396392822266,41.07523727416992
460,44.872596740722656,39.670806884765625
461,40.73833084106445,35.97909164428711
462,41.66593933105469,43.705406188964844
463,43.66571807861328,36.79767608642578
464,38.33620071411133,40.997108459472656
465,44.02109909057617,42.09619140625
466,42.63675308227539,43.30082702636719
467,38.457916259765625,44.598663330078125
468,41.98683547973633,44.26972961425781
469,42.917720794677734,41.29117202758789
470,41.871456146240234,48.52592468261719
471,42.217369079589844,43.30347442626953
472,41.3527717590332,40.044654846191406
473,39.76161193847656,41.09370803833008
474,39.720245361328125,48.67110061645508
475,40.04527282714844,46.46790313720703
476,42.53795623779297,40.39216232299805
477,35.94818878173828,36.38754653930664
478,42.38066101074219,38.123050689697266
479,39.27704620361328,45.33613204956055
480,42.07065963745117,42.48037338256836
481,42.37580871582031,43.54179000854492
482,41.901309967041016,40.66166305541992
483,38.602928161621094,35.918548583984375
484,40.93399429321289,37.207725524902344
485,48.783138275146484,37.523590087890625
486,39.890506744384766,38.90526580810547
487,39.925392150878906,34.10417556762695
488,40.78049850463867,42.02334976196289
489,41.29998016357422,41.682830810546875
490,43.13917541503906,50.408790588378906
491,37.03108596801758,39.86086654663086
492,38.57774353027344,35.773345947265625
493,34.4873161315918,38.1553840637207
494,39.39855194091797,50.059871673583984
495,39.67972183227539,43.72953796386719
496,41.56487274169922,43.08816909790039
497,37.74747848510742,39.291500091552734
498,41.72209930419922,37.1265869140625
499,38.006011962890625,34.411014556884766
500,37.74300765991211,44.127532958984375
501,43.0252571105957,41.93663024902344
502,46.868370056152344,39.446590423583984
503,39.75343704223633,53.286277770996094
504,40.84757995605469,44.56825256347656
505,38.608272552490234,35.38156509399414
506,37.80365753173828,38.62863540649414
507,39.810604095458984,39.58995056152344
508,44.794803619384766,36.59761428833008
509,42.201114654541016,43.9936408996582
510,38.26991271972656,40.36622619628906
511,42.85227584838867,42.80733871459961
512,45.81839370727539,41.187618255615234
513,39.67864990234375,43.614871978759766
514,38.10327911376953,41.619232177734375
515,45.0637092590332,43.599098205566406
516,44.609153747558594,49.51329040527344
517,42.59605407714844,32.849517822265625
518,42.03110885620117,38.23158264160156
519,45.49928283691406,42.71926498413086
520,40.566097259521484,48.76737594604492
521,39.85233688354492,37.02406311035156
522,34.06129837036133,51.18868637084961
523,44.35209655761719,37.04895782470703
524,40.31546401977539,41.011653900146484
525,44.172645568847656,40.000144958496094
526,41.92330551147461,46.43813705444336
527,39.29800796508789,37.472572326660156
528,41.913108825683594,34.191261291503906
529,40.42744445800781,34.52057647705078
530,40.90041732788086,40.323062896728516
531,41.375545501708984,45.048805236816406
532,44.44490432739258,43.328006744384766
533,39.22073745727539,45.50306701660156
534,41.389488220214844,37.67502212524414
535,37.9552001953125,40.933074951171875
536,41.34645462036133,45.23230743408203
537,45.02692413330078,52.59272766113281
538,44.347965240478516,40.2552604675293
539,44.21650314331055,36.946266174316406
540,38.63408660888672,40.45470428466797
541,44.810508728027344,40.08565902709961
542,44.27067565917969,41.29301834106445
543,40.86675262451172,47.75912857055664
544,45.4916877746582,41.79302215576172
545,47.68151092529297,38.8378791809082
546,42.3537712097168,40.8270378112793
547,40.93926239013672,35.45920181274414
548,42.86827850341797,40.933067321777344
549,41.53297424316406,39.61746597290039
550,44.09944152832031,45.83357238769531
551,44.989295959472656,47.993526458740234
552,44.59071350097656,39.943363189697266
553,40.68787384033203,44.83494567871094
554,40.78192901611328,44.38896179199219
555,42.205841064453125,50.0651969909668
556,37.38637924194336,37.32347869873047
557,36.722511291503906,43.281471252441406
558,39.139713287353516,42.3446159362793
559,39.45478439331055,45.931758880615234
560,42.37963104248047,34.7042236328125
561,37.98674011230469,33.804779052734375
562,38.007938385009766,41.9115104675293
563,39.103111267089844,39.51785659790039
564,35.885562896728516,40.88802719116211
565,41.69471740722656,48.0239372253418
566,43.550411224365234,34.013431549072266
567,41.22281265258789,38.00320816040039
568,42.07816696166992,34.94038772583008
569,45.104393005371094,44.93727111816406
570,42.69010925292969,35.001121520996094
571,40.541934967041016,42.3076057434082
572,48.378177642822266,41.10163879394531
573,48.29678726196289,41.05770492553711
574,37.408599853515625,45.01557540893555
575,40.62087631225586,64.04925537109375
576,43.160125732421875,47.656761169433594
577,45.5723876953125,43.2413215637207
578,41.61499786376953,42.329750061035156
579,47.17900085449219,40.19906997680664
580,43.60054016113281,36.54670333862305
581,41.96563720703125,40.831119537353516
582,40.123268127441406,37.98152160644531
583,43.49677658081055,39.49878692626953
584,38.27760696411133,35.6045036315918
585,39.54491424560547,36.587379455566406
586,42.129215240478516,32.01131820678711
587,38.05918502807617,40.08195495605469
588,39.77427673339844,35.943599700927734
589,35.04659652709961,41.03529357910156
590,41.1485481262207,35.519649505615234
591,39.58913803100586,39.635406494140625
592,41.37428665161133,44.8763313293457
593,38.326236724853516,46.32412338256836
594,40.76873779296875,42.83125686645508
595,42.143917083740234,35.278255462646484
596,39.613468170166016,38.339599609375
597,39.72188949584961,36.821014404296875
598,39.57892608642578,34.37360382080078
599,38.48719024658203,38.752662658691406
600,39.992950439453125,35.03131866455078
601,40.86103439331055,38.61555480957031
602,38.316246032714844,36.09615707397461
603,39.43310546875,39.3651237487793
604,38.77279281616211,41.29143524169922
605,41.73885726928711,45.53315353393555
606,39.4693603515625,38.60478210449219
607,44.208045959472656,42.982818603515625
608,46.24633026123047,45.46920394897461
609,36.59755325317383,44.67939758300781
610,41.141380310058594,36.94612121582031
611,43.09115219116211,44.21772003173828
612,52.97050857543945,43.119014739990234
613,43.39917755126953,39.034881591796875
614,39.15256118774414,37.78110122680664
615,39.30605697631836,35.39570236206055
616,39.843563079833984,39.47505187988281
617,43.503177642822266,46.08149337768555
618,42.47773742675781,39.51449203491211
619,48.34773254394531,44.15044403076172
620,45.282203674316406,45.29920196533203
621,49.923545837402344,37.92227554321289
622,41.95553207397461,37.81093978881836
623,41.65229415893555,44.77773666381836
624,36.136043548583984,43.560760498046875
625,42.01658630371094,34.58060073852539
626,34.994850158691406,38.44747543334961
627,43.67067337036133,36.18955993652344
628,39.18115234375,43.38707733154297
629,40.18185806274414,42.84288024902344
630,45.04520034790039,42.54121398925781
631,38.261329650878906,43.2961540222168
632,38.318973541259766,51.41972732543945
633,39.735618591308594,37.86138153076172
634,37.70221710205078,46.51008987426758
635,43.22718048095703,43.58192443847656
636,40.495914459228516,39.62403869628906
637,36.94042205810547,34.89445495605469
638,42.562408447265625,33.142879486083984
639,36.686439514160156,36.73432540893555
640,39.51161193847656,39.06444549560547
641,46.36992263793945,35.33195114135742
642,41.253395080566406,34.91006088256836
643,39.26911544799805,40.37610626220703
644,36.857940673828125,33.63774108886719
645,36.951568603515625,35.9267463684082
646,39.748817443847656,42.163795471191406
647,40.09535598754883,38.884368896484375
648,36.01774597167969,34.26935577392578
649,38.764530181884766,44.31462860107422
650,39.82524871826172,56.68927764892578
651,40.092193603515625,41.068115234375
652,36.54373550415039,40.24930953979492
653,43.32594299316406,39.103275299072266
654,37.81631088256836,32.343013763427734
655,36.91697311401367,45.27351760864258
656,38.40913391113281,35.29124450683594
657,36.233402252197266,39.89263153076172
658,38.410438537597656,36.75150680541992
659,38.65815353393555,36.780094146728516
660,38.35667037963867,47.588775634765625
661,40.74684143066406,38.014923095703125
662,35.99163055419922,37.6339111328125
663,41.56918716430664,35.96041488647461
664,35.143802642822266,31.17453956604004
665,36.463199615478516,30.482954025268555
666,41.7812385559082,41.84709167480469
667,40.78873062133789,37.345130920410156
668,39.99125671386719,38.7859992980957
669,41.92777633666992,36.43440628051758
670,37.46097183227539,38.28414535522461
671,33.56183624267578,36.77466583251953
672,37.82820129394531,48.00806427001953
673,36.12923049926758,34.879737854003906
674,41.84059524536133,41.987545013427734
675,43.41577911376953,38.873573303222656
676,36.508480072021484,35.19035339355469
677,38.416046142578125,35.43708419799805
678,33.06599044799805,33.41985321044922
679,33.386993408203125,36.828861236572266
680,35.126380920410156,39.5726318359375
681,39.704193115234375,43.56202697753906
682,33.78473663330078,35.98167419433594
683,34.367698669433594,40.53178787231445
684,38.8299560546875,38.62348175048828
685,39.47983932495117,38.26215744018555
686,35.655052185058594,38.136451721191406
687,38.563194274902344,39.859527587890625
688,33.14041519165039,35.079139709472656
689,40.697505950927734,36.696876525878906
690,32.06769561767578,38.58828353881836
691,35.11789321899414,37.593238830566406
692,34.88257598876953,41.06950759887695
693,37.807010650634766,36.380619049072266
694,39.79964828491211,38.20698165893555
695,34.5852165222168,39.66134262084961
696,39.523582458496094,35.69148254394531
697,42.291419982910156,39.23622131347656
698,40.5794677734375,38.188438415527344
699,40.11825942993164,40.32552719116211
700,43.38631057739258,40.641597747802734
701,40.85435104370117,40.950008392333984
702,39.12259292602539,38.69081115722656
703,37.390628814697266,42.38917541503906
704,43.51522445678711,38.80022048950195
705,35.14667510986328,39.203941345214844
706,35.818912506103516,34.28422927856445
707,42.01485061645508,42.21467590332031
708,34.198387145996094,30.504989624023438
709,34.256229400634766,43.212432861328125
710,38.108272552490234,30.556760787963867
711,37.54282760620117,40.48461151123047
712,33.09328842163086,34.23044967651367
713,35.32459259033203,42.9263916015625
714,40.77299118041992,36.501495361328125
715,31.82624053955078,34.8969612121582
716,33.4539909362793,35.06367111206055
717,38.78264236450195,52.12394714355469
718,39.82591247558594,43.817848205566406
719,38.527992248535156,34.43511199951172
720,34.662288665771484,40.19618225097656
721,33.79586410522461,36.030155181884766
722,34.09474563598633,41.10294723510742
723,36.5271110534668,37.3216667175293
724,34.44581604003906,34.84957504272461
725,33.4582405090332,36.97416305541992
726,36.457740783691406,35.22838592529297
727,35.82743835449219,33.497459411621094
728,30.7475528717041,35.466827392578125
729,37.84723663330078,30.624082565307617
730,38.34440231323242,36.76531219482422
731,37.38052749633789,40.190338134765625
732,38.25534439086914,38.23507308959961
733,34.41854476928711,34.08403396606445
734,36.56565856933594,35.916080474853516
735,35.900352478027344,36.351036071777344
736,35.38463592529297,38.096004486083984
737,43.25411605834961,49.86979293823242
738,41.33610534667969,37.148380279541016
739,37.09609603881836,35.362586975097656
740,34.46482849121094,40.48505401611328
741,38.50191879272461,46.218353271484375
742,37.34634780883789,36.42668533325195
743,34.340511322021484,32.244388580322266
744,36.91314697265625,36.277584075927734
745,43.78323745727539,41.405616760253906
746,42.006080627441406,41.42670822143555
747,35.535335540771484,36.994014739990234
748,38.107574462890625,36.480194091796875
749,32.76393127441406,43.71113967895508
750,39.798736572265625,36.284603118896484
751,34.97550582885742,33.93012237548828
752,30.374340057373047,37.43453598022461
753,38.260257720947266,32.689430236816406
754,37.482181549072266,34.950592041015625
755,34.24384689331055,37.08088684082031
756,35.01740264892578,37.24961853027344
757,37.41643524169922,39.492923736572266
758,34.26637268066406,37.71548843383789
759,39.546730041503906,52.963783264160156
760,40.16090774536133,38.62881851196289
761,33.437889099121094,36.79554748535156
762,38.965240478515625,30.663799285888672
763,36.67586898803711,36.20423126220703
764,36.704933166503906,37.553619384765625
765,33.665592193603516,35.7071418762207
766,32.930755615234375,34.05347442626953
767,38.54338455200195,34.33686447143555
768,37.967620849609375,32.18933868408203
769,35.0866584777832,32.96195602416992
770,38.19871520996094,33.50617980957031
771,35.71894454956055,30.708276748657227
772,34.68977737426758,44.00154113769531
773,33.82303237915039,33.74006271362305
774,37.08407211303711,36.26428985595703
775,37.55986785888672,39.171661376953125
776,33.27009201049805,37.901432037353516
